Stage,Match,Date,MVP,Map Result
Group,CEL (CEL) vs NUA (0),"May 14, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 1 vs 2 (Eichenwalde)
: ? vs ? (Route 66)"
Group,SOV (SOV) vs MVE (2),"May 15, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Oasis)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,SPY (SPY) vs ENCE (0),"May 15, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 0 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,ROCS (ROCS) vs R8 (0),"May 15, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Rialto)"
Group,SSG (SSG) vs TM (2),"May 25, 2024 - 00:00 KST",없음,"Control: 2 vs 1 (Oasis)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Route 66)"
Group,QUI (QUI) vs ATA (0),"May 15, 2024 - 02:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 0 vs 1 (Hollywood)
: ? vs ? (Rialto)"
Group,AY (AY) vs TTS (FF),"May 17, 2024 - 02:00 KST",없음,": ? vs ? (Oasis)
: ? vs ? (Midtown)
: ? vs ? (Rialto)"
Group,NUA (NUA) vs PEPS (1),"May 17, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 2 vs 1 (Eichenwalde)
Escort: 3 vs 4 (Route 66)"
Group,MVE (MVE) vs CEL (0),"May 20, 2024 - 01:30 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 1 vs 2 (Hollywood)
: ? vs ? (Junkertown)"
Group,ENCE (ENCE) vs SOV (2),"May 17, 2024 - 03:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,ATA (ATA) vs SPY (2),"May 17, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Busan)
Hybrid: 3 vs 0 (Midtown)
: ? vs ? (Rialto)"
Group,R8 (R8) vs MTB (2),"May 17, 2024 - 02:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 5 vs 4 (Eichenwalde)
Escort: 4 vs 3 (Route 66)"
Group,TM (TM) vs ROCS (2),"May 17, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,QUI (QUI) vs SSG (0),"May 19, 2024 - 06:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 0 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,TTS (TTS) vs NUA (0),"May 18, 2024 - 02:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 3 vs 4 (Eichenwalde)
: ? vs ? (Junkertown)"
Group,PEPS (PEPS) vs MVE (2),"May 18, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 1 (Midtown)
: ? vs ? (Shambali Monastery)"
Group,CEL (CEL) vs ENCE (0),"May 18, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 1 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,SOV (SOV) vs SPY (2),"May 18, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 0 (Midtown)
Escort: 2 vs 1 (Shambali Monastery)"
Group,AY (AY) vs R8 (FF),"May 18, 2024 - 02:00 KST",없음,": ? vs ? (Oasis)
: ? vs ? (Eichenwalde)
: ? vs ? (Rialto)"
Group,MTB (MTB) vs TM (0),"May 18, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Busan)
Hybrid: 1 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,ROCS (ROCS) vs QUI (1),"May 18, 2024 - 02:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 3 vs 2 (Midtown)
Escort: 1 vs 3 (Shambali Monastery)"
Group,SSG (SSG) vs ATA (2),"May 19, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 2 vs 1 (Eichenwalde)
Escort: 2 vs 1 (Route 66)"
Group,MVE (MVE) vs TTS (2),"May 22, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Nepal)
Hybrid: 3 vs 1 (Hollywood)
: ? vs ? (Shambali Monastery)"
Group,ENCE (ENCE) vs PEPS (2),"May 22, 2024 - 03:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 1 (Hollywood)
: ? vs ? (Route 66)"
Group,SPY (SPY) vs CEL (2),"May 26, 2024 - 04:00 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 4 vs 5 (Hollywood)
Escort: 1 vs 0 (Shambali Monastery)"
Group,R8 (R8) vs NUA (1),"May 22, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 3 vs 1 (Paraíso)
Escort: 2 vs 3 (Route 66)"
Group,QUI (QUI) vs MTB (2),"May 22, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 2 vs 1 (Hollywood)
: ? vs ? (Shambali Monastery)"
Group,SSG (SSG) vs ROCS (W),"May 22, 2024 - 03:00 KST",없음,": ? vs ? (Samoa)
: ? vs ? (Midtown)
: ? vs ? (Route 66)"
Group,TTS (TTS) vs ENCE (0),"May 24, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 3 (Midtown)
: ? vs ? (Rialto)"
Group,PEPS (PEPS) vs SPY (2),"May 24, 2024 - 01:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,CEL (CEL) vs SOV (2),"May 23, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 2 (Paraíso)
: ? vs ? (Route 66)"
Group,MVE (MVE) vs R8 (0),"May 24, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Rialto)"
Group,NUA (NUA) vs TM (0),"May 21, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 1 vs 2 (Eichenwalde)
: ? vs ? (Route 66)"
Group,AY (AY) vs QUI (FF),"May 24, 2024 - 02:00 KST",없음,": ? vs ? (Nepal)
: ? vs ? (Eichenwalde)
: ? vs ? (Rialto)"
Group,MTB (MTB) vs SSG (0),"May 24, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Busan)
Hybrid: 0 vs 3 (Midtown)
: ? vs ? (Junkertown)"
Group,ROCS (ROCS) vs ATA (0),"May 24, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 1 vs 2 (Hollywood)
: ? vs ? (Rialto)"
Group,SPY (SPY) vs TTS (0),"May 25, 2024 - 03:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,SOV (SOV) vs PEPS (0),"May 23, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Hollywood)
: ? vs ? (Route 66)"
Group,ATA (ATA) vs CEL (2),"May 25, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Nepal)
Hybrid: 2 vs 1 (Hollywood)
: ? vs ? (Junkertown)"
Group,R8 (R8) vs ENCE (0),"May 25, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Route 66)"
Group,TM (TM) vs MVE (2),"May 25, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,QUI (QUI) vs NUA (2),"May 25, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Nepal)
: 3 vs 3 (Paraíso)
Escort: 2 vs 1 (Rialto)"
Group,ROCS (ROCS) vs MTB (2),"May 25, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,TTS (TTS) vs SOV (0),"May 29, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Eichenwalde)
: ? vs ? (Rialto)"
Group,PEPS (PEPS) vs CEL (2),"May 29, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 3 vs 1 (Hollywood)
Escort: 2 vs 1 (Shambali Monastery)"
Group,SPY (SPY) vs R8 (1),"May 29, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 4 vs 5 (Hollywood)
Escort: 0 vs 3 (Rialto)"
Group,ENCE (ENCE) vs TM (2),"May 27, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 2 vs 1 (Eichenwalde)
: ? vs ? (Rialto)"
Group,MVE (MVE) vs QUI (0),"May 29, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Midtown)
: ? vs ? (Rialto)"
Group,NUA (NUA) vs SSG (0),"May 29, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 0 vs 1 (Hollywood)
: ? vs ? (Route 66)"
Group,MTB (MTB) vs ATA (0),"May 29, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Busan)
Hybrid: 0 vs 1 (Midtown)
: ? vs ? (Route 66)"
Group,CEL (CEL) vs TTS (2),"May 30, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Junkertown)"
Group,ATA (ATA) vs PEPS (2),"May 30, 2024 - 03:30 KST",없음,"Control: 2 vs 1 (Nepal)
Hybrid: 3 vs 1 (Hollywood)
: ? vs ? (Junkertown)"
Group,R8 (R8) vs SOV (0),"May 31, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 3 (Eichenwalde)
: ? vs ? (Route 66)"
Group,TM (TM) vs SPY (2),"May 26, 2024 - 01:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 5 vs 4 (Paraíso)
: ? vs ? (Route 66)"
Group,QUI (QUI) vs ENCE (0),"May 28, 2024 - 03:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Midtown)
: ? vs ? (Shambali Monastery)"
Group,SSG (SSG) vs MVE (2),"May 29, 2024 - 03:15 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 4 vs 5 (Hollywood)
Escort: 1 vs 0 (Route 66)"
Group,ROCS (ROCS) vs NUA (0),"May 31, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Eichenwalde)
: ? vs ? (Rialto)"
Group,TTS (TTS) vs PEPS (0),"May 31, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 1 vs 2 (Hollywood)
: ? vs ? (Junkertown)"
Group,CEL (CEL) vs R8 (2),"June 1, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 2 vs 1 (Hollywood)
: ? vs ? (Route 66)"
Group,SOV (SOV) vs TM (0),"June 7, 2024 - 03:20 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 0 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,SPY (SPY) vs QUI (1),"June 1, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 3 vs 2 (Midtown)
Escort: 2 vs 3 (Rialto)"
Group,ENCE (ENCE) vs SSG (1),"May 25, 2024 - 04:00 KST",없음,"Control: 2 vs 1 (Busan)
Hybrid: 3 vs 4 (Hollywood)
Escort: 2 vs 3 (Route 66)"
Group,NUA (NUA) vs MTB (2),"June 1, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Route 66)"
Group,ATA (ATA) vs TTS (2),"May 31, 2024 - 03:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 1 (Midtown)
: ? vs ? (Junkertown)"
Group,R8 (R8) vs PEPS (0),"June 5, 2024 - 02:00 KST",없음,"Control: 1 vs 2 (Oasis)
Hybrid: 2 vs 3 (Hollywood)
: ? vs ? (Junkertown)"
Group,TM (TM) vs CEL (2),"May 27, 2024 - 03:15 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 0 (Paraíso)
: ? vs ? (Route 66)"
Group,QUI (QUI) vs SOV (2),"June 5, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 3 vs 2 (Hollywood)
: ? vs ? (Shambali Monastery)"
Group,SSG (SSG) vs SPY (2),"May 29, 2024 - 00:30 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 1 (Hollywood)
: ? vs ? (Route 66)"
Group,ROCS (ROCS) vs ENCE (0),"June 9, 2024 - 03:20 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 1 vs 2 (Eichenwalde)
: ? vs ? (Rialto)"
Group,MTB (MTB) vs MVE (2),"June 5, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Busan)
Hybrid: 3 vs 1 (Eichenwalde)
: ? vs ? (Rialto)"
Group,TTS (TTS) vs R8 (0),"May 30, 2024 - 04:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 2 vs 3 (Hollywood)
: ? vs ? (Rialto)"
Group,PEPS (PEPS) vs TM (2),"June 7, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 2 vs 1 (Hollywood)
: ? vs ? (Route 66)"
