Stage,Match,Date,MVP,Map Result
Group,VICE (VICE) vs SOG (0),"April 13, 2024 - 05:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Midtown)
Push: 62.21m vs 62.22m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Rialto)"
Group,FMCL (FMCL) vs NR (3),"April 13, 2024 - 06:30 KST",없음,"Control: 2 vs 0 (Busan)
Hybrid: 1 vs 0 (Midtown)
Push: 140m vs 0m (Colosseo)
: ? vs ? (Suravasa)
: ? vs ? (Shambali Monastery)"
Group,SOG (SOG) vs FMCL (3),"April 15, 2024 - 06:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 1 (Paraíso)
Push: 64.22m vs 61.58m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Group,VICE (VICE) vs NR (3),"April 21, 2024 - 07:15 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 3 vs 2 (Eichenwalde)
Push: 132.54m vs 10.56m (Colosseo)
Flashpoint: 3 vs 1 (Suravasa)
: ? vs ? (Rialto)"
Group,FMCL (FMCL) vs VICE (3),"April 22, 2024 - 08:30 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 0 (Midtown)
Push: 132.1m vs 25.44m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Toronto Defiant (3) vs Citrus Nation (0),"April 26, 2024 - 06:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 3 vs 2 (Midtown)
Push: 132.19m vs 79.6m (Esperança)
: ? vs ? (Suravasa)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Students of the Game (3) vs Pirates in Pyjamas (0),"April 26, 2024 - 06:00 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 1 vs 0 (Midtown)
Push: 60m vs 57.89m (Esperança)
: ? vs ? (Suravasa)
: ? vs ? (Shambali Monastery)"
Lower Bracket Round 1,Toronto Defiant (3) vs Students of the Game (0),"April 27, 2024 - 05:00 KST",없음,"Control: 2 vs 0 (Busan)
Hybrid: 1 vs 0 (Hollywood)
Push: 77.24m vs 38.61m (Esperança)
: ? vs ? (New Junk City)
: ? vs ? (Rialto)"
Lower Bracket Round 1,Luminosity Gaming (3) vs Who Is Goldfish (0),"April 26, 2024 - 06:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 1 vs 0 (Eichenwalde)
Push: 135.69m vs 58.93m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Shambali Monastery)"
Lower Bracket Round 1,M80 (3) vs FMCL (0),"April 26, 2024 - 06:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 2 (Midtown)
Push: 105.94m vs 59.1m (Colosseo)
: ? vs ? (Suravasa)
: ? vs ? (Junkertown)"
Lower Bracket Round 1,Luminosity Gaming (0) vs M80 (3),"April 27, 2024 - 06:00 KST",없음,"Control: 0 vs 2 (Oasis)
Hybrid: 0 vs 3 (Eichenwalde)
Push: 46.01m vs 123.91m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Junkertown)"
Lower Bracket Round 1,Toronto Defiant (1) vs M80 (3),"April 28, 2024 - 07:20 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 2 vs 1 (Midtown)
Push: 45.36m vs 94.79m (Colosseo)
Flashpoint: 2 vs 3 (Suravasa)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Citrus Nation (3) vs Pirates in Pyjamas (2),"April 26, 2024 - 07:10 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 2 vs 0 (Paraíso)
Push: 30.68m vs 106.62m (Esperança)
Flashpoint: 2 vs 3 (Suravasa)
Escort: 4 vs 3 (Shambali Monastery)"
Lower Bracket Round 1,Luminosity Gaming (1) vs Citrus Nation (3),"April 28, 2024 - 06:00 KST",없음,"Control: 2 vs 1 (Nepal)
Hybrid: 1 vs 3 (Eichenwalde)
Push: 51.84m vs 73.41m (Esperança)
Flashpoint: 2 vs 3 (Suravasa)
: ? vs ? (Shambali Monastery)"
Lower Bracket Round 1,Who Is Goldfish (0) vs FMCL (3),"April 26, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 4 vs 5 (Eichenwalde)
Push: 58.49m vs 95.77m (Colosseo)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Students of the Game (3) vs FMCL (0),"April 27, 2024 - 06:50 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 2 vs 1 (Midtown)
Push: 94.87m vs 32.76m (Esperança)
: ? vs ? (Suravasa)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Citrus Nation (0) vs Students of the Game (3),"April 28, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Paraíso)
Push: 59.62m vs 78.56m (Esperança)
: ? vs ? (Suravasa)
: ? vs ? (Route 66)"
Lower Bracket Round 1,Toronto Defiant (3) vs Students of the Game (0),"April 29, 2024 - 06:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 2 (Paraíso)
Push: 92.56m vs 53.55m (Esperança)
: ? vs ? (New Junk City)
: ? vs ? (Route 66)"
Lower Bracket Round 1,M80 (1) vs Toronto Defiant (4),"April 29, 2024 - 07:30 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 1 vs 2 (Midtown)
Push: 74.44m vs 74.43m (New Queen Street)
Flashpoint: 1 vs 3 (New Junk City)
Escort: 1 vs 2 (Shambali Monastery)
: ? vs ? (Samoa)
: ? vs ? (Rialto)"
