Stage,Match,Date,MVP,Map Result
Unknown Group,SSG (SSG) vs CEL (3),"March 9, 2024 - 02:00 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 3 vs 2 (King's Row)
Push: 142.41m vs 4.65m (Esperança)
: ? vs ? (Suravasa)
: ? vs ? (Rialto)"
Unknown Group,ExO (ExO) vs AOMA (3),"March 9, 2024 - 03:30 KST",없음,"Control: 2 vs 1 (Lijiang Tower)
Hybrid: 3 vs 0 (Midtown)
Push: 120.77m vs 20.52m (Esperança)
: ? vs ? (Suravasa)
: ? vs ? (Dorado)"
Unknown Group,SSG (SSG) vs ExO (3),"March 11, 2024 - 01:00 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 2 vs 3 (Blizzard World)
Push: ? vs ? (Esperança)
Flashpoint: 3 vs 1 (Suravasa)
Escort: 2 vs 1 (Rialto)"
Unknown Group,CEL (CEL) vs AOMA (3),"March 17, 2024 - 02:30 KST",없음,"Control: 1 vs 2 (Lijiang Tower)
Hybrid: 2 vs 1 (King's Row)
Push: 93.29m vs 93.28m (Esperança)
Flashpoint: 3 vs 2 (Suravasa)
: ? vs ? (Rialto)"
Unknown Group,ExO (ExO) vs CEL (3),"March 18, 2024 - 04:00 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 3 vs 0 (Midtown)
Push: 119.4m vs 46.59m (Esperança)
: ? vs ? (Suravasa)
: ? vs ? (Dorado)"
Lower Bracket Round 1,Twisted Minds (3) vs Quick Esports (0),"March 22, 2024 - 01:30 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 3 vs 2 (King's Row)
Push: 133.56m vs 71.14m (Colosseo)"
Lower Bracket Round 1,ROC Esports (0) vs Ex Oblivione (3),"March 22, 2024 - 01:30 KST",없음,"Control: 1 vs 2 (Lijiang Tower)
Hybrid: 2 vs 3 (Blizzard World)
Push: 92.86m vs 114.43m (Esperança)"
Lower Bracket Round 1,Twisted Minds (3) vs Ex Oblivione (1),"March 22, 2024 - 04:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 4 vs 3 (Blizzard World)
Push: 141.25m vs 43.51m (Esperança)
Flashpoint: 3 vs 0 (Suravasa)"
Lower Bracket Round 1,ENCE (3) vs Team Peps (0),"March 22, 2024 - 01:00 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 2 vs 0 (Midtown)
Push: 139.49m vs 0m (Colosseo)"
Lower Bracket Round 1,Spacestation (3) vs Sheer Cold (0),"March 22, 2024 - 01:00 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 3 vs 0 (Blizzard World)
Push: 139.49m vs 14.07m (Colosseo)"
Lower Bracket Round 1,ENCE (3) vs Spacestation (0),"March 23, 2024 - 01:00 KST",없음,"Control: 2 vs 1 (Lijiang Tower)
Hybrid: 3 vs 1 (Blizzard World)
Push: 133.07m vs 76.68m (Colosseo)"
Lower Bracket Round 1,Twisted Minds (1) vs ENCE (3),"March 24, 2024 - 02:00 KST",없음,"Control: 0 vs 2 (Lijiang Tower)
Hybrid: 4 vs 5 (Blizzard World)
Push: 88.18m vs 77.9m (Colosseo)
Flashpoint: 2 vs 3 (Suravasa)"
Lower Bracket Round 1,Quick Esports (3) vs ROC Esports (0),"March 22, 2024 - 02:30 KST",없음,"Control: 2 vs 1 (Lijiang Tower)
Hybrid: 2 vs 1 (King's Row)
Push: 101.64m vs 72.92m (Colosseo)"
Lower Bracket Round 1,Spacestation (3) vs Quick Esports (0),"March 23, 2024 - 02:30 KST",없음,"Control: 2 vs 0 (Ilios)
Hybrid: 3 vs 0 (King's Row)
Push: 142.41m vs 22.06m (Esperança)"
Lower Bracket Round 1,Team Peps (3) vs Sheer Cold (2),"March 22, 2024 - 02:30 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 1 vs 3 (King's Row)
Push: 53.19m vs 78.8m (Colosseo)
Flashpoint: 3 vs 2 (New Junk City)
Escort: 3 vs 2 (Shambali Monastery)"
Lower Bracket Round 1,Ex Oblivione (3) vs Team Peps (0),"March 23, 2024 - 03:30 KST",없음,"Control: 2 vs 0 (Lijiang Tower)
Hybrid: 3 vs 2 (Midtown)
Push: 101.57m vs 72.65m (Esperança)"
Lower Bracket Round 1,Spacestation (2) vs Ex Oblivione (3),"March 24, 2024 - 03:30 KST",없음,"Control: 1 vs 2 (Lijiang Tower)
Hybrid: 3 vs 1 (Blizzard World)
Push: 74.16m vs 74.17m (Esperança)
Flashpoint: 3 vs 1 (Suravasa)
Escort: 0 vs 2 (Shambali Monastery)"
Lower Bracket Round 1,Twisted Minds (3) vs Ex Oblivione (1),"March 25, 2024 - 02:00 KST",없음,"Control: 2 vs 1 (Lijiang Tower)
Hybrid: 3 vs 1 (Blizzard World)
Push: 53.55m vs 95.6m (Esperança)
Flashpoint: 3 vs 1 (Suravasa)"
Lower Bracket Round 1,ENCE (1) vs Twisted Minds (4),"March 25, 2024 - 03:30 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 3 vs 5 (Hollywood)
Push: 68.72m vs 105.56m (Colosseo)
Flashpoint: 3 vs 0 (Suravasa)
Escort: 2 vs 3 (Shambali Monastery)"
